,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
79781,147010,,16.334859,-20.056399,163.3987,-8.2,7.36,1.294,B9II/III,0.156,Sco,26.448,178,397.7458321127074,HD147010_TypB9_Mag7.36,"hms_tuple(h=16.0, m=20.0, s=25.251053221542463)","dms_tuple(d=-20.0, m=-5.0, s=-14.864152727479052)",245.105213,16.340348,-20.087462
79819,147103,,16.34174,-20.11774,134.2282,18.0,7.55,1.911,B9.5V,0.478,Sco,14.983,206,470.3371004243402,HD147103_TypB9_Mag7.55,"hms_tuple(h=16.0, m=20.0, s=50.03040347231291)","dms_tuple(d=-20.0, m=-8.0, s=-55.691524672050434)",245.20846,16.347231,-20.148803
79823,146954,,16.342394,-39.430344,140.8451,3.0,6.11,0.366,B9V,-0.079,Sco,62.173,68,132.01843644392628,HD146954_TypB9_Mag6.11,"hms_tuple(h=16.0, m=20.0, s=56.65395632154713)","dms_tuple(d=-39.0, m=-27.0, s=-40.98022636516873)",245.236058,16.349071,-39.461383
79869,147165,Alniyat,16.353143,-25.592796,213.6752,3.0,2.9,-3.749,B1III,0.299,Sco,2751.693,5,7.773863700833255,HD147165_TypB1_Mag2.9,"hms_tuple(h=16.0, m=21.0, s=31.895591770133933)","dms_tuple(d=-25.0, m=-37.0, s=-25.871954624455213)",245.382898,16.35886,-25.623853
79883,147196,,16.355331,-23.707982,150.6024,-3.0,7.04,1.151,B6/B7Vn,0.137,Sco,30.172,140,299.90868873980725,HD147196_TypB6_Mag7.04,"hms_tuple(h=16.0, m=21.0, s=39.463564936166904)","dms_tuple(d=-23.0, m=-44.0, s=-20.549038951691614)",245.414432,16.360962,-23.739041
79943,147181,,16.370663,-43.200238,177.9359,0.0,7.62,1.369,B9Vn...,0.16,Nor,24.683,217,500.3012827613783,HD147181_TypB9_Mag7.62,"hms_tuple(h=16.0, m=22.0, s=39.85599732389488)","dms_tuple(d=-43.0, m=-13.0, s=-52.576673570798675)",245.666067,16.377738,-43.231271
79984,147550,,16.377474,-2.07987,130.8901,-16.0,6.24,0.655,B9V,0.058,Oph,47.643,76,148.0633510554248,HD147550_TypB9_Mag6.24,"hms_tuple(h=16.0, m=22.0, s=57.475724015522474)","dms_tuple(d=-2.0, m=-6.0, s=-39.42151385322955)",245.739482,16.382632,-2.11095
80147,147628,,16.408821,-37.566044,129.0323,9.0,5.42,-0.133,B8V,-0.104,Sco,98.446,40,71.81953085551153,HD147628_TypB8_Mag5.42,"hms_tuple(h=16.0, m=24.0, s=55.176326414167534)","dms_tuple(d=-37.0, m=-35.0, s=-49.51021482095257)",246.229901,16.415327,-37.597086
80158,147556,,16.41127,-45.180508,271.7391,0.0,7.57,0.399,B8/B9II/III,0.119,Nor,60.311,209,478.71030262103807,HD147556_TypB8_Mag7.57,"hms_tuple(h=16.0, m=25.0, s=6.912606135811927)","dms_tuple(d=-45.0, m=-12.0, s=-41.536029596831554)",246.278803,16.418587,-45.211538
80162,147683,,16.412144,-34.893758,393.7008,0.5,7.01,-0.966,B4V,0.118,Sco,212.031,136,292.07456782282145,HD147683_TypB4_Mag7.01,"hms_tuple(h=16.0, m=25.0, s=6.351199172743804)","dms_tuple(d=-34.0, m=-55.0, s=-29.294094165032902)",246.276463,16.418431,-34.924804
80218,147888,,16.423412,-23.46022,124.8439,-6.8,6.75,1.268,B3/B4V,0.266,Oph,27.089,112,232.20296653338022,HD147888_TypB3_Mag6.75,"hms_tuple(h=16.0, m=25.0, s=44.51687517882874)","dms_tuple(d=-23.0, m=-29.0, s=-28.60680635739982)",246.435487,16.429032,-23.49128
80219,147889,,16.423421,-24.465713,118.0638,-3.3,7.88,2.519,B2III/IV,0.759,Oph,8.559,265,629.299802346522,HD147889_TypB2_Mag7.88,"hms_tuple(h=16.0, m=25.0, s=44.70794815848791)","dms_tuple(d=-24.0, m=-29.0, s=-48.37765720904258)",246.436283,16.429086,-24.496772
80220,148112,Cujam,16.423598,14.03327,76.6871,-6.0,4.57,0.146,B9p Cr,0.002,Her,76.138,21,33.926749183991966,HD148112_TypB9_Mag4.57,"hms_tuple(h=16.0, m=25.0, s=44.07779232530942)","dms_tuple(d=14.0, m=0.0, s=7.828728229628723)",246.433657,16.42891,14.002175
80231,147933,,16.426422,-23.447178,110.742,-10.0,4.57,-0.652,B2V,0.227,Oph,158.782,21,33.926749183991966,HD147933_TypB2_Mag4.57,"hms_tuple(h=16.0, m=25.0, s=55.35087411659987)","dms_tuple(d=-23.0, m=-28.0, s=-41.65565717984208)",246.480629,16.432042,-23.478238
80320,147985,,16.449095,-43.799208,552.4862,0.0,7.91,-0.802,B1/B2II/III,0.148,Nor,182.306,271,646.179090335777,HD147985_TypB1_Mag7.91,"hms_tuple(h=16.0, m=27.0, s=22.465400039166923)","dms_tuple(d=-43.0, m=-49.0, s=-48.86493809932574)",246.843606,16.45624,-43.83024
80326,148184,,16.450399,-18.456251,161.0306,-3.0,4.22,-1.815,B2Vne,0.217,Oph,463.447,16,24.913248123590108,HD148184_TypB2_Mag4.22,"hms_tuple(h=16.0, m=27.0, s=21.002872785098532)","dms_tuple(d=-18.0, m=-29.0, s=-14.337240869328696)",246.837512,16.455834,-18.487316
80476,148259,,16.480524,-44.812612,296.7359,5.0,7.32,-0.042,B2Ve,0.134,Nor,90.532,173,383.9534407239423,HD148259_TypB2_Mag7.32,"hms_tuple(h=16.0, m=29.0, s=16.05825205879853)","dms_tuple(d=-44.0, m=-50.0, s=-37.11284387293858)",247.316909,16.487794,-44.843642
80537,148379,,16.495091,-46.243229,558.6592,-12.0,5.35,-3.386,B1.5Iap,0.488,Nor,1969.7,38,67.51809571619467,HD148379_TypB1_Mag5.35,"hms_tuple(h=16.0, m=30.0, s=9.174440175371501)","dms_tuple(d=-46.0, m=-16.0, s=-27.3244761077018)",247.538227,16.502548,-46.274257
80550,148632,,16.496796,-11.129531,170.6485,-10.2,6.9,0.739,B9,0.167,Oph,44.096,125,265.0600588895962,HD148632_TypB9_Mag6.9,"hms_tuple(h=16.0, m=30.0, s=7.380023051975115)","dms_tuple(d=-11.0, m=-9.0, s=-38.17098247732943)",247.53075,16.50205,-11.160603
80558,148579,,16.499777,-25.14779,182.8154,-3.0,7.34,1.03,B9V,0.236,Sco,33.729,175,390.78879304975095,HD148579_TypB9_Mag7.34,"hms_tuple(h=16.0, m=30.0, s=19.702225440100563)","dms_tuple(d=-25.0, m=-10.0, s=-43.8521422994512)",247.582093,16.505473,-25.178848
80569,148605,,16.503466,-25.115224,126.7427,4.0,4.79,-0.725,B3V,-0.116,Sco,169.824,25,41.19468187451695,HD148605_TypB3_Mag4.79,"hms_tuple(h=16.0, m=30.0, s=32.977151172755725)","dms_tuple(d=-25.0, m=-8.0, s=-46.61467260824821)",247.637405,16.50916,-25.146282
80573,148594,,16.504355,-27.916253,173.0104,-25.0,6.89,0.7,B8V,0.078,Sco,45.709,124,262.73172769318006,HD148594_TypB8_Mag6.89,"hms_tuple(h=16.0, m=30.0, s=36.68452668734545)","dms_tuple(d=-27.0, m=-56.0, s=-50.307595093014754)",247.652852,16.51019,-27.947308
80583,148546,,16.506476,-37.972548,100000.0,-55.0,7.72,-12.28,B0Ia,0.289,Sco,7112135.137,234,546.4485785781236,HD148546_TypB0_Mag7.72,"hms_tuple(h=16.0, m=30.0, s=46.863575793761925)","dms_tuple(d=-38.0, m=-0.0, s=-12.922480515106827)",247.695265,16.513018,-38.00359
80664,148703,,16.523037,-34.704366,170.068,1.0,4.24,-1.913,B2III-IV,-0.168,Sco,507.224,16,25.356767598722243,HD148703_TypB2_Mag4.24,"hms_tuple(h=16.0, m=31.0, s=45.51400420447976)","dms_tuple(d=-34.0, m=-44.0, s=-7.483815554340936)",247.939642,16.529309,-34.735412
80698,148688,,16.528269,-41.817145,833.3333,-14.0,5.31,-4.294,B1Ia,0.299,Sco,4545.692,37,65.17681159262382,HD148688_TypB1_Mag5.31,"hms_tuple(h=16.0, m=32.0, s=6.679592330647495)","dms_tuple(d=-41.0, m=-50.0, s=-53.45022620784903)",248.027832,16.535189,-41.848181
80760,149121,,16.543246,5.52122,118.3432,-27.0,5.63,0.264,B9.5III,-0.044,Her,68.297,47,86.4389933825896,HD149121_TypB9_Mag5.63,"hms_tuple(h=16.0, m=32.0, s=54.327840134797896)","dms_tuple(d=5.0, m=29.0, s=24.47751145719849)",248.226366,16.548424,5.490133
80875,149038,,16.568061,-44.045315,100000.0,9.0,4.86,-15.14,B0Ia,0.045,Nor,99083194.489,26,43.81910796782462,HD149038_TypB0_Mag4.86,"hms_tuple(h=16.0, m=34.0, s=30.849747851626432)","dms_tuple(d=-44.0, m=-4.0, s=-34.84858147961688)",248.628541,16.575236,-44.076347
80879,149630,,16.568384,42.437041,96.5251,-11.0,4.2,-0.723,B9Vvar,-0.013,Her,169.512,16,24.477486321988536,HD149630_TypB9_Mag4.2,"hms_tuple(h=16.0, m=34.0, s=31.31387973355885)","dms_tuple(d=42.0, m=24.0, s=21.279629083537657)",248.630474,16.575365,42.405911
80906,149363,,16.574522,-6.136183,100000.0,141.4,7.75,-12.25,B0.5III,-0.017,Oph,6918309.709,240,561.1056035680328,HD149363_TypB0_Mag7.75,"hms_tuple(h=16.0, m=34.0, s=46.943944335611434)","dms_tuple(d=-6.0, m=-10.0, s=-2.1349420048611734)",248.6956,16.579707,-6.16726
80961,149274,,16.587178,-35.724642,151.2859,0.0,6.63,0.731,B9V,-0.049,Sco,44.422,102,208.87503841075554,HD149274_TypB9_Mag6.63,"hms_tuple(h=16.0, m=35.0, s=36.70754016182087)","dms_tuple(d=-35.0, m=-45.0, s=-20.4724008765254)",248.902948,16.59353,-35.755687
81019,149438,Paikauhale,16.598043,-28.216016,145.3488,2.0,2.82,-2.992,B0V,-0.206,Sco,1370.251,5,7.244072272298262,HD149438_TypB0_Mag2.82,"hms_tuple(h=16.0, m=36.0, s=14.020084681311005)","dms_tuple(d=-28.0, m=-14.0, s=-49.453132386846335)",249.058417,16.603894,-28.24707
81043,150100,,16.603174,52.900048,130.8901,-9.0,5.53,-0.055,B9.5Vn,-0.06,Dra,91.622,44,79.13926573372774,HD150100_TypB9_Mag5.53,"hms_tuple(h=16.0, m=36.0, s=42.16774485901965)","dms_tuple(d=52.0, m=52.0, s=8.028307213395465)",249.175699,16.611713,52.868897
81045,150117,,16.603812,52.924422,126.4223,-10.0,5.07,-0.439,B9V,-0.027,Dra,130.497,31,52.73885165418213,HD150117_TypB9_Mag5.07,"hms_tuple(h=16.0, m=36.0, s=44.48182948835836)","dms_tuple(d=52.0, m=53.0, s=35.774487821153116)",249.185341,16.612356,52.893271
81069,149425,,16.607965,-40.303035,180.8318,15.6,7.11,0.824,B9V,0.087,Sco,40.776,147,319.0152372679894,HD149425_TypB9_Mag7.11,"hms_tuple(h=16.0, m=36.0, s=53.01760052199086)","dms_tuple(d=-40.0, m=-20.0, s=-2.66296579363825)",249.220907,16.614727,-40.334073
81090,149822,,16.611928,15.497455,126.2626,0.0,6.36,0.854,B9sp...,-0.055,Her,39.664,83,164.59960755259254,HD149822_TypB9_Mag6.36,"hms_tuple(h=16.0, m=37.0, s=2.194762703777826)","dms_tuple(d=15.0, m=27.0, s=58.88959637004049)",249.259145,16.617276,15.466358
81106,149805,,16.614344,7.107194,268.0965,0.0,7.29,0.149,B9,0.016,Her,75.928,169,373.9239290957076,HD149805_TypB9_Mag7.29,"hms_tuple(h=16.0, m=37.0, s=10.337546375807278)","dms_tuple(d=7.0, m=4.0, s=33.97864928360001)",249.293073,16.619538,7.076105
81114,149881,,16.616168,14.475253,100000.0,17.0,7.04,-12.96,B0.5III,-0.174,Her,13304544.18,140,299.90868873980725,HD149881_TypB0_Mag7.04,"hms_tuple(h=16.0, m=37.0, s=17.3672237299985)","dms_tuple(d=14.0, m=26.0, s=38.9659863244988)",249.322363,16.621491,14.444157
81120,149533,,16.617402,-38.676211,198.8072,0.0,7.36,0.868,B9V,0.005,Sco,39.156,178,397.7458321127074,HD149533_TypB9_Mag7.36,"hms_tuple(h=16.0, m=37.0, s=26.427165146479865)","dms_tuple(d=-38.0, m=-42.0, s=-26.105529402325374)",249.360113,16.624008,-38.707252
81223,149711,,16.640637,-43.398426,192.3077,1.0,5.83,-0.59,B2.5IV,-0.053,Sco,149.968,55,103.12051401004337,HD149711_TypB2_Mag5.83,"hms_tuple(h=16.0, m=38.0, s=51.84564147857287)","dms_tuple(d=-43.0, m=-25.0, s=-46.052245767512545)",249.716024,16.647735,-43.429459
81225,149914,,16.641293,-18.220479,135.1351,0.0,6.73,1.076,B9.5IV,0.248,Oph,32.33,110,228.14146549859603,HD149914_TypB9_Mag6.73,"hms_tuple(h=16.0, m=38.0, s=48.19455461017526)","dms_tuple(d=-18.0, m=-15.0, s=-5.55889894842494)",249.700811,16.646721,-18.251544
81259,149779,,16.648301,-44.157215,740.7407,0.0,7.53,-1.818,B2IV,0.198,Sco,464.729,203,462.11035531169057,HD149779_TypB2_Mag7.53,"hms_tuple(h=16.0, m=39.0, s=19.762735850243587)","dms_tuple(d=-44.0, m=-11.0, s=-17.687869428649492)",249.832345,16.65549,-44.188247
81274,149886,,16.651452,-37.21737,112.1076,3.0,5.93,0.682,B9.5V+...,-0.035,Sco,46.473,60,112.63224829649297,HD149886_TypB9_Mag5.93,"hms_tuple(h=16.0, m=39.0, s=28.539119608104215)","dms_tuple(d=-37.0, m=-14.0, s=-54.28562699513634)",249.868913,16.657928,-37.248413
81390,150151,,16.67718,-35.687176,219.7802,0.0,6.64,-0.07,B5III,0.173,Sco,92.897,103,210.72609108853683,HD150151_TypB5_Mag6.64,"hms_tuple(h=16.0, m=41.0, s=0.7039834781943455)","dms_tuple(d=-35.0, m=-43.0, s=-5.594987276559209)",250.252933,16.683529,-35.718221
81395,150093,,16.678461,-41.126971,396.8254,0.0,7.92,-0.073,B4II/III,0.127,Sco,93.154,273,651.9055358919003,HD150093_TypB4_Mag7.92,"hms_tuple(h=16.0, m=41.0, s=7.1066835378553606)","dms_tuple(d=-41.0, m=-9.0, s=-28.827859993203333)",250.279611,16.685307,-41.158008
81429,151067,,16.685084,62.307993,234.7418,0.0,7.16,0.307,B8,0.121,Dra,65.645,153,333.40358783117154,HD151067_TypB8_Mag7.16,"hms_tuple(h=16.0, m=41.0, s=46.192187389549986)","dms_tuple(d=62.0, m=16.0, s=36.52097941424813)",250.442467,16.696164,62.276811
81639,150638,,16.727423,-32.105945,185.1852,-3.0,6.46,0.122,B8V,-0.076,Sco,77.839,90,179.78211266056408,HD150638_TypB8_Mag6.46,"hms_tuple(h=16.0, m=44.0, s=0.6372931719658936)","dms_tuple(d=-32.0, m=-8.0, s=-13.180451460420954)",251.002655,16.73351,-32.136995
81649,150500,,16.728991,-47.105707,338.9831,0.0,7.06,-0.591,B9p...,-0.054,Ara,150.107,142,305.2478297284723,HD150500_TypB9_Mag7.06,"hms_tuple(h=16.0, m=44.0, s=11.646834507276651)","dms_tuple(d=-47.0, m=-8.0, s=-12.239263517555514)",251.048528,16.736569,-47.136733
81654,150608,,16.729888,-38.156346,162.0746,7.0,6.05,0.001,B9II/III,-0.054,Sco,87.016,65,125.21142966991891,HD150608_TypB9_Mag6.05,"hms_tuple(h=16.0, m=44.0, s=11.206076017551538)","dms_tuple(d=-38.0, m=-11.0, s=-14.594307727980436)",251.046692,16.736446,-38.187387
81663,150591,,16.731689,-41.113344,167.2241,-2.0,6.14,0.024,B6/B7V,-0.078,Sco,85.192,70,135.5594787266646,HD150591_TypB6_Mag6.14,"hms_tuple(h=16.0, m=44.0, s=18.72236112479783)","dms_tuple(d=-41.0, m=-8.0, s=-39.770738778618124)",251.07801,16.738534,-41.144381
81690,150814,,16.73824,-22.523579,172.117,0.0,7.57,1.391,B9.5V,0.127,Oph,24.188,209,478.71030262103807,HD150814_TypB9_Mag7.57,"hms_tuple(h=16.0, m=44.0, s=37.757598922757154)","dms_tuple(d=-22.0, m=-33.0, s=-16.702831215439744)",251.157323,16.743822,-22.55464
81721,150742,,16.745165,-40.839675,163.6661,12.0,5.64,-0.43,B3V,-0.093,Sco,129.42,48,87.20501660577114,HD150742_TypB3_Mag5.64,"hms_tuple(h=16.0, m=45.0, s=7.133830381079065)","dms_tuple(d=-40.0, m=-52.0, s=-14.563914122665551)",251.279724,16.751982,-40.870712
81785,151133,,16.758243,1.020161,153.1394,-13.0,6.02,0.095,B9.5III,-0.012,Oph,79.799,64,121.94069588643114,HD151133_TypB9_Mag6.02,"hms_tuple(h=16.0, m=45.0, s=48.23428763988176)","dms_tuple(d=0.0, m=59.0, s=20.679920830629328)",251.450976,16.763398,0.989078
81817,151012,,16.763462,-26.649419,107.8749,0.0,7.02,1.855,B9.5V,0.037,Sco,15.776,137,294.66293556170405,HD151012_TypB9_Mag7.02,"hms_tuple(h=16.0, m=46.0, s=9.231208889117113)","dms_tuple(d=-26.0, m=-40.0, s=-49.710455727287695)",251.538463,16.769231,-26.680475
81902,151109,,16.7838,-39.533873,222.7171,0.0,6.92,0.181,B9IV/V,-0.029,Sco,73.722,127,269.7788052214281,HD151109_TypB9_Mag6.92,"hms_tuple(h=16.0, m=47.0, s=25.751400999763803)","dms_tuple(d=-39.0, m=-33.0, s=-53.684056172040755)",251.857298,16.790487,-39.564912
81941,151113,,16.791761,-45.460524,100000.0,0.0,7.41,-12.59,B5II/III,0.003,Sco,9462371.614,185,415.6851208955647,HD151113_TypB5_Mag7.41,"hms_tuple(h=16.0, m=47.0, s=56.81085081501209)","dms_tuple(d=-45.0, m=-29.0, s=-29.591770996683522)",251.986712,16.799114,-45.491553
81951,151749,,16.793823,37.560222,181.8182,-12.0,7.18,0.882,B9,-0.034,Her,38.654,155,339.33902361009757,HD151749_TypB9_Mag7.18,"hms_tuple(h=16.0, m=48.0, s=1.1621628493242042)","dms_tuple(d=37.0, m=31.0, s=44.75849617726851)",252.004842,16.800323,37.5291
81964,151525,,16.796227,5.246746,120.6273,-16.0,5.22,-0.187,B9p (Cr),-0.001,Her,103.467,35,60.20148378775184,HD151525_TypB9_Mag5.22,"hms_tuple(h=16.0, m=48.0, s=5.051074243669689)","dms_tuple(d=5.0, m=12.0, s=56.37201908021325)",252.021046,16.801403,5.215659
81965,151346,,16.796258,-23.974314,182.8154,24.0,7.92,1.61,B8II,0.401,Oph,19.77,273,651.9055358919003,HD151346_TypB8_Mag7.92,"hms_tuple(h=16.0, m=48.0, s=6.842510959222352)","dms_tuple(d=-24.0, m=-0.0, s=-19.343194925060914)",252.02851,16.801901,-24.005373
81969,151173,,16.797048,-45.390311,602.4096,7.1,7.22,-1.679,B4II/III,0.029,Sco,408.884,160,351.52877406079745,HD151173_TypB4_Mag7.22,"hms_tuple(h=16.0, m=48.0, s=15.81111118161374)","dms_tuple(d=-45.0, m=-25.0, s=-16.825438764323053)",252.06588,16.804392,-45.42134
82002,151395,,16.806849,-31.203668,230.4147,0.0,6.82,0.007,B4V,-0.041,Sco,86.537,118,246.99612663521023,HD151395_TypB4_Mag6.82,"hms_tuple(h=16.0, m=48.0, s=46.35889697799598)","dms_tuple(d=-31.0, m=-14.0, s=-4.987336231656627)",252.193162,16.812877,-31.234719
82178,151726,,16.845978,-38.25642,120.919,0.0,7.24,1.828,B9V,-0.038,Sco,16.173,163,357.7868844682338,HD151726_TypB9_Mag7.24,"hms_tuple(h=16.0, m=51.0, s=9.162591910274784)","dms_tuple(d=-38.0, m=-17.0, s=-14.860176000893262)",252.788177,16.852545,-38.287461
82190,151884,,16.848744,-16.546928,243.309,-13.0,7.04,0.109,B5V,0.248,Oph,78.777,140,299.90868873980725,HD151884_TypB5_Mag7.04,"hms_tuple(h=16.0, m=51.0, s=14.839938918520943)","dms_tuple(d=-16.0, m=-34.0, s=-40.781325111213675)",252.811833,16.854122,-16.577995
82201,151771,,16.85001,-37.514512,341.2969,-17.0,6.1,-1.566,B8II/III,0.124,Sco,368.468,68,130.85876476286535,HD151771_TypB8_Mag6.1,"hms_tuple(h=16.0, m=51.0, s=23.44052683392249)","dms_tuple(d=-37.0, m=-32.0, s=-43.99528371543397)",252.847669,16.856511,-37.545554
82262,151890,Xamidimura,16.864509,-38.04738,153.6098,-25.0,3.0,-2.932,B1.5IV + B,-0.2,Sco,1296.582,6,8.490917204796602,HD151890_TypB1_Mag3.0,"hms_tuple(h=16.0, m=52.0, s=15.806454180261937)","dms_tuple(d=-38.0, m=-4.0, s=-42.31728504229636)",253.06586,16.871057,-38.078421
82274,152308,,16.868014,14.974215,124.0695,-23.0,6.51,1.042,B9.5p (Cr),-0.033,Her,33.358,93,187.8907161370077,HD152308_TypB9_Mag6.51,"hms_tuple(h=16.0, m=52.0, s=24.05663345025488)","dms_tuple(d=14.0, m=56.0, s=35.227438252516095)",253.100236,16.873349,14.943119
82293,151985,Pipirima,16.872263,-38.017536,145.3488,1.0,3.56,-2.252,B2IV,-0.21,Sco,693.107,9,13.916615797593524,HD151985_TypB2_Mag3.56,"hms_tuple(h=16.0, m=52.0, s=43.71124067919567)","dms_tuple(d=-38.0, m=-2.0, s=-54.87904285905529)",253.18213,16.878809,-38.048578
82302,151965,,16.874283,-40.723153,180.5054,0.0,6.35,0.068,B9p Si,-0.141,Sco,81.809,82,163.15373750039242,HD151965_TypB9_Mag6.35,"hms_tuple(h=16.0, m=52.0, s=51.915571160269565)","dms_tuple(d=-40.0, m=-45.0, s=-15.085380918219471)",253.216315,16.881088,-40.75419
82309,152002,,16.875648,-38.436104,401.6064,0.0,7.48,-0.539,B2III,0.16,Sco,143.087,195,442.16754115556887,HD152002_TypB2_Mag7.48,"hms_tuple(h=16.0, m=52.0, s=56.03338174172052)","dms_tuple(d=-38.0, m=-28.0, s=-1.7216175878513695)",253.233472,16.882231,-38.467145
82342,151988,,16.88438,-47.240284,205.3388,0.0,7.59,1.028,B8V,0.123,Ara,33.791,212,487.2325692121131,HD151988_TypB8_Mag7.59,"hms_tuple(h=16.0, m=53.0, s=31.116525521545384)","dms_tuple(d=-47.0, m=-16.0, s=-16.715507774551384)",253.379652,16.891977,-47.27131
82344,152180,,16.885141,-31.880216,471.6981,0.0,7.54,-0.828,B4III,0.115,Sco,186.724,204,466.20558189854603,HD152180_TypB4_Mag7.54,"hms_tuple(h=16.0, m=53.0, s=28.368159756136606)","dms_tuple(d=-31.0, m=-54.0, s=-40.557080859126984)",253.368201,16.891213,-31.911266
82413,152149,,16.899354,-46.91701,100000.0,0.0,7.92,-12.08,B3/B4III:,0.12,Ara,5915616.342,273,651.9055358919003,HD152149_TypB3_Mag7.92,"hms_tuple(h=16.0, m=54.0, s=24.85731914423809)","dms_tuple(d=-46.0, m=-56.0, s=-52.93139549570128)",253.603572,16.906905,-46.948036
82416,152235,,16.899682,-41.994327,952.381,-36.0,6.28,-3.614,B1Ia,0.462,Sco,2429.965,78,153.3820888800899,HD152235_TypB1_Mag6.28,"hms_tuple(h=16.0, m=54.0, s=23.835698008287522)","dms_tuple(d=-42.0, m=-1.0, s=-31.304376619177674)",253.599315,16.906621,-42.025362
82418,152236,,16.899924,-42.362025,787.4016,-26.0,4.7,-4.781,B1Iae,0.444,Sco,7118.689,23,38.05005050739528,HD152236_TypB1_Mag4.7,"hms_tuple(h=16.0, m=54.0, s=24.85273312849813)","dms_tuple(d=-42.0, m=-23.0, s=-35.01497965420242)",253.603553,16.906904,-42.39306
82420,152614,,16.900131,10.165359,75.188,-21.0,4.39,0.009,B8V,-0.088,Oph,86.377,18,28.944790901286467,HD152614_TypB8_Mag4.39,"hms_tuple(h=16.0, m=54.0, s=19.3224309109317)","dms_tuple(d=10.0, m=8.0, s=3.3623924891327306)",253.58051,16.905367,10.134267
82423,152234,,16.90051,-41.806389,793.6508,-6.0,5.46,-4.038,B0.5Ia,0.176,Sco,3590.873,42,74.39943501537284,HD152234_TypB0_Mag5.46,"hms_tuple(h=16.0, m=54.0, s=26.74300510393749)","dms_tuple(d=-41.0, m=-50.0, s=-14.728689736804768)",253.611429,16.907429,-41.837425
82533,152456,,16.918369,-38.413204,238.0952,0.0,7.25,0.366,B8/B9IIIsp.,-0.007,Sco,62.173,164,360.95759541392204,HD152456_TypB8_Mag7.25,"hms_tuple(h=16.0, m=55.0, s=29.821459998889566)","dms_tuple(d=-38.0, m=-26.0, s=-39.281739998809826)",253.874256,16.92495,-38.444245
82534,152603,,16.918439,-18.884129,591.716,0.0,7.77,-1.091,B9.5II/III,0.153,Oph,237.903,244,571.094717053101,HD152603_TypB9_Mag7.77,"hms_tuple(h=16.0, m=55.0, s=25.996398077504068)","dms_tuple(d=-18.0, m=-54.0, s=-54.69647756489792)",253.858318,16.923888,-18.915193
82569,152655,,16.925705,-21.569509,262.4672,0.0,6.62,-0.475,B9III,0.117,Oph,134.896,101,207.04024568445064,HD152655_TypB9_Mag6.62,"hms_tuple(h=16.0, m=55.0, s=52.496341271609026)","dms_tuple(d=-21.0, m=-36.0, s=-2.0544732748243177)",253.968735,16.931249,-21.600571
82586,152657,,16.928993,-25.533913,549.4505,0.0,7.59,-1.11,B8II,0.036,Oph,242.103,212,487.2325692121131,HD152657_TypB8_Mag7.59,"hms_tuple(h=16.0, m=56.0, s=4.945462976864121)","dms_tuple(d=-25.0, m=-33.0, s=-53.89339192833489)",254.020606,16.934707,-25.56497
82594,152635,,16.93118,-31.469834,492.6108,0.0,7.67,-0.793,B7II,-0.032,Sco,180.801,226,522.866067770482,HD152635_TypB7_Mag7.67,"hms_tuple(h=16.0, m=56.0, s=14.012046270512144)","dms_tuple(d=-31.0, m=-30.0, s=-3.1837394772750827)",254.058384,16.937226,-31.500884
82621,152541,,16.937361,-46.849416,326.7974,0.0,7.45,-0.121,B7V,0.061,Ara,97.364,191,430.6173790127683,HD152541_TypB7_Mag7.45,"hms_tuple(h=16.0, m=56.0, s=41.64825431613167)","dms_tuple(d=-46.0, m=-52.0, s=-49.59347034640189)",254.173534,16.944902,-46.880443
82655,152667,,16.943327,-40.823453,724.6377,4.0,6.18,-3.121,B0.5Ia,0.228,Sco,1543.121,72,140.42905193202526,HD152667_TypB0_Mag6.18,"hms_tuple(h=16.0, m=57.0, s=0.5110205972914628)","dms_tuple(d=-40.0, m=-51.0, s=-16.164807093292097)",254.252129,16.950142,-40.85449
82694,152909,,16.951106,-19.539856,177.6199,-27.0,6.27,0.023,B7/8III,0.084,Oph,85.271,77,152.0347553587468,HD152909_TypB7_Mag6.27,"hms_tuple(h=16.0, m=57.0, s=23.67612315924987)","dms_tuple(d=-19.0, m=-34.0, s=-15.311266137714199)",254.348651,16.956577,-19.57092
82783,152853,,16.968869,-45.982353,362.3188,0.0,7.92,0.125,B2III,0.128,Ara,77.625,273,651.9055358919003,HD152853_TypB2_Mag7.92,"hms_tuple(h=16.0, m=58.0, s=34.64832253760022)","dms_tuple(d=-46.0, m=-0.0, s=-48.17265752481603)",254.644368,16.976291,-46.013381
82863,153102,,16.985299,-38.566016,100000.0,-41.0,7.57,-12.43,B3II/III,0.04,Sco,8165823.714,209,478.71030262103807,HD153102_TypB3_Mag7.57,"hms_tuple(h=16.0, m=59.0, s=30.819815132236386)","dms_tuple(d=-38.0, m=-35.0, s=-49.4041216735269)",254.878416,16.991894,-38.597057
83010,153382,,17.018349,-42.071767,540.5405,0.0,7.28,-1.384,B8III,0.108,Sco,311.602,168,370.63931974020056,HD153382_TypB8_Mag7.28,"hms_tuple(h=17.0, m=1.0, s=31.067385571437853)","dms_tuple(d=-42.0, m=-6.0, s=-10.087916042689358)",255.379447,17.025296,-42.102802
