,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
59396,106184,,12.217524,28.634934,621.118,3.5,7.68,-1.286,K5III,1.59,Com,284.708,227,527.4997120883073,HD106184_TypK5_Mag7.68,"hms_tuple(h=12.0, m=13.0, s=24.222799816948708)","dms_tuple(d=28.0, m=36.0, s=13.763547009092179)",183.350928,12.223395,28.603823
59397,106179,,12.217924,-31.518392,169.4915,0.0,7.57,1.424,K0III,1.111,Hya,23.464,209,478.71030262103807,HD106179_TypK0_Mag7.57,"hms_tuple(h=12.0, m=13.0, s=26.301763441989294)","dms_tuple(d=-31.0, m=-32.0, s=-57.99232041355708)",183.359591,12.223973,-31.549442
59409,106209,,12.22058,11.516348,495.0495,0.0,7.59,-0.883,K5,1.56,Vir,196.426,212,487.2325692121131,HD106209_TypK5_Mag7.59,"hms_tuple(h=12.0, m=13.0, s=33.02389534457262)","dms_tuple(d=11.0, m=29.0, s=6.918202278662591)",183.3876,12.22584,11.485255
59458,106316,,12.231336,-0.639088,220.2643,0.0,7.86,1.145,K2,1.108,Vir,30.339,261,618.2926139519136,HD106316_TypK2_Mag7.86,"hms_tuple(h=12.0, m=14.0, s=11.367591812178404)","dms_tuple(d=-0.0, m=-40.0, s=-12.611039750391342)",183.547365,12.236491,-0.67017
59471,106321,,12.234085,-45.723919,175.1313,7.0,5.31,-0.907,K3III,1.4,Cen,200.817,37,65.17681159262382,HD106321_TypK3_Mag5.31,"hms_tuple(h=12.0, m=14.0, s=29.301911732905097)","dms_tuple(d=-45.0, m=-45.0, s=-17.812005772131556)",183.622091,12.241473,-45.754948
59473,106349,,12.234457,12.147438,193.4236,0.0,7.99,1.557,K0,1.16,Vir,20.759,288,693.4370594020932,HD106349_TypK0_Mag7.99,"hms_tuple(h=12.0, m=14.0, s=23.024721818477758)","dms_tuple(d=12.0, m=6.0, s=58.84004325045012)",183.595936,12.239729,12.116344
59475,106381,,12.234904,66.109294,225.2252,0.0,6.74,-0.023,K0,1.313,Dra,88.961,111,230.16325744576756,HD106381_TypK0_Mag6.74,"hms_tuple(h=12.0, m=14.0, s=51.41804499998187)","dms_tuple(d=66.0, m=4.0, s=41.13857083972675)",183.714242,12.247616,66.078094
59477,106365,,12.235151,32.784205,126.7427,-8.8,6.86,1.345,K2III,1.14,Com,25.235,122,255.86873171888556,HD106365_TypK2_Mag6.86,"hms_tuple(h=12.0, m=14.0, s=28.608412659268936)","dms_tuple(d=32.0, m=45.0, s=11.12074233805913)",183.619202,12.24128,32.753089
59518,106449,,12.243606,39.342253,476.1905,0.0,6.96,-1.429,K7III,1.6,CVn,324.788,131,279.4698106282087,HD106449_TypK7_Mag6.96,"hms_tuple(h=12.0, m=15.0, s=0.9654620531840408)","dms_tuple(d=39.0, m=18.0, s=40.06057757822646)",183.754023,12.250268,39.311128
59524,106453,,12.245037,-24.775182,29.3169,0.0,7.47,5.134,K0/K1V+...,0.711,Crv,0.77,194,438.2834686761904,HD106453_TypK0_Mag7.47,"hms_tuple(h=12.0, m=15.0, s=2.5761587729668634)","dms_tuple(d=-24.0, m=-48.0, s=-22.464829117609213)",183.760734,12.250716,-24.80624
59525,106478,,12.245394,53.434626,147.2754,0.1,6.18,0.339,K0III:,1.061,UMa,63.738,72,140.42905193202526,HD106478_TypK0_Mag6.18,"hms_tuple(h=12.0, m=15.0, s=14.544654952641878)","dms_tuple(d=53.0, m=24.0, s=12.504237996825509)",183.810603,12.25404,53.403473
59536,106456,,12.247723,-44.111685,296.7359,0.0,7.55,0.188,K0II/III,1.082,Cen,73.249,206,470.3371004243402,HD106456_TypK0_Mag7.55,"hms_tuple(h=12.0, m=15.0, s=17.661969250224274)","dms_tuple(d=-44.0, m=-8.0, s=-33.78015947437348)",183.823592,12.254906,-44.142717
59545,106485,,12.249884,-20.84422,82.85,16.0,5.82,1.229,K0IIICN...,1.052,Crv,28.08,55,102.2146864373567,HD106485_TypK0_Mag5.82,"hms_tuple(h=12.0, m=15.0, s=19.442793451031548)","dms_tuple(d=-20.0, m=-52.0, s=-31.01680990723594)",183.831012,12.255401,-20.875282
59549,106498,,12.250005,-1.326592,230.4147,0.0,7.49,0.677,K0,1.025,Vir,46.687,197,446.0860343240754,HD106498_TypK0_Mag7.49,"hms_tuple(h=12.0, m=15.0, s=18.579933314391184)","dms_tuple(d=-1.0, m=-21.0, s=-27.623185388234646)",183.827416,12.255161,-1.357673
59559,106500,,12.251778,-29.237256,156.9859,0.0,6.5,0.521,K0III,1.086,Hya,53.901,92,186.24025315238663,HD106500_TypK0_Mag6.5,"hms_tuple(h=12.0, m=15.0, s=27.673157007538407)","dms_tuple(d=-29.0, m=-16.0, s=-5.912776341026813)",183.865305,12.257687,-29.268309
59563,106574,,12.252366,70.200008,142.8571,-14.0,5.72,-0.055,K2III,1.179,Dra,91.622,51,93.58270978529147,HD106574_TypK2_Mag5.72,"hms_tuple(h=12.0, m=16.0, s=3.2168971620167497)","dms_tuple(d=70.0, m=10.0, s=7.611575822306804)",184.013404,12.26756,70.168781
59570,106542,,12.253771,16.90744,316.4557,0.0,6.82,-0.682,K2,1.187,Com,163.23,118,246.99612663521023,HD106542_TypK2_Mag6.82,"hms_tuple(h=12.0, m=15.0, s=32.967461758946826)","dms_tuple(d=16.0, m=52.0, s=34.83058547882109)",183.887364,12.259158,16.876342
59572,106529,,12.253864,4.525655,202.0202,0.0,7.94,1.413,K0,0.956,Vir,23.703,277,663.5111201850515,HD106529_TypK0_Mag7.94,"hms_tuple(h=12.0, m=15.0, s=32.52436466230719)","dms_tuple(d=4.0, m=29.0, s=40.446799893544)",183.885518,12.259035,4.494569
59594,106605,,12.257439,52.717184,259.7403,0.0,7.61,0.537,K0,1.06,UMa,53.113,216,495.90655392467346,HD106605_TypK0_Mag7.61,"hms_tuple(h=12.0, m=15.0, s=57.39286144243607)","dms_tuple(d=52.0, m=41.0, s=9.719545361513724)",183.989137,12.265942,52.686033
59601,106581,,12.25853,-14.072071,526.3158,0.0,7.4,-1.206,K2III,1.36,Crv,264.484,184,412.0336743557815,HD106581_TypK2_Mag7.4,"hms_tuple(h=12.0, m=15.0, s=49.8414298818453)","dms_tuple(d=-14.0, m=-6.0, s=-11.304849850167074)",183.957673,12.263845,-14.10314
59602,106572,,12.258477,-41.913278,123.1527,25.0,6.24,0.788,K0III,1.002,Cen,42.15,76,148.0633510554248,HD106572_TypK0_Mag6.24,"hms_tuple(h=12.0, m=15.0, s=55.46591785972268)","dms_tuple(d=-41.0, m=-56.0, s=-39.52845746014418)",183.981108,12.265407,-41.944313
59608,106582,,12.260156,-20.529475,133.5113,0.0,6.85,1.222,K1III,1.161,Crv,28.262,121,253.62113865358353,HD106582_TypK1_Mag6.85,"hms_tuple(h=12.0, m=15.0, s=56.380771818948006)","dms_tuple(d=-20.0, m=-33.0, s=-37.93598923546682)",183.98492,12.265661,-20.560538
59613,106677,,12.261529,72.551196,147.4926,-48.0,6.29,0.446,K0III +K0III,1.145,Dra,57.756,79,154.74136248456367,HD106677_TypK0_Mag6.29,"hms_tuple(h=12.0, m=16.0, s=43.28336685037485)","dms_tuple(d=72.0, m=31.0, s=11.812763605686314)",184.180347,12.27869,72.519948
59624,106624,,12.26386,-13.816701,584.7953,0.0,7.31,-1.525,K5III,1.595,Crv,354.813,171,380.5807304870462,HD106624_TypK5_Mag7.31,"hms_tuple(h=12.0, m=16.0, s=9.008218073390992)","dms_tuple(d=-13.0, m=-50.0, s=-51.9737387995896)",184.037534,12.269169,-13.84777
59657,106715,,12.270943,6.223178,247.5248,0.0,7.69,0.722,K0,0.984,Vir,44.792,229,532.1744198083834,HD106715_TypK0_Mag7.69,"hms_tuple(h=12.0, m=16.0, s=34.060420172572634)","dms_tuple(d=6.0, m=11.0, s=31.523986336639496)",184.141918,12.276128,6.19209
59664,106714,,12.272372,23.945409,76.4526,-28.0,4.93,0.513,K0III,0.957,Com,54.3,28,46.61073069928609,HD106714_TypK0_Mag4.93,"hms_tuple(h=12.0, m=16.0, s=40.83856761553491)","dms_tuple(d=23.0, m=54.0, s=51.49267908316858)",184.170161,12.278011,23.914304
59665,106719,,12.272679,-7.531885,289.8551,0.0,7.91,0.599,K0,1.054,Vir,50.165,271,646.179090335777,HD106719_TypK0_Mag7.91,"hms_tuple(h=12.0, m=16.0, s=40.3639671068818)","dms_tuple(d=-7.0, m=-33.0, s=-46.657500355971706)",184.168183,12.277879,-7.56296
59666,106717,,12.272908,-5.84573,450.4505,0.0,7.38,-0.888,K2,1.33,Vir,197.333,181,404.82672424766696,HD106717_TypK2_Mag7.38,"hms_tuple(h=12.0, m=16.0, s=41.12356540899583)","dms_tuple(d=-5.0, m=-52.0, s=-36.50510470388781)",184.171348,12.27809,-5.876807
59673,106760,,12.27504,33.061527,96.9932,-42.0,4.99,0.056,K1III,1.14,Com,82.718,29,49.144681157705676,HD106760_TypK1_Mag4.99,"hms_tuple(h=12.0, m=16.0, s=52.27798976039338)","dms_tuple(d=33.0, m=1.0, s=49.478653058073405)",184.217825,12.281188,33.030411
59698,106813,,12.280579,56.281466,176.6784,0.0,7.28,1.044,K2,1.238,UMa,33.297,168,370.63931974020056,HD106813_TypK2_Mag7.28,"hms_tuple(h=12.0, m=17.0, s=23.48590709853184)","dms_tuple(d=56.0, m=15.0, s=1.100074807055762)",184.347858,12.289857,56.250306
59700,106788,,12.281025,-26.598463,186.5672,0.0,7.29,0.936,K0III,1.015,Hya,36.779,169,373.9239290957076,HD106788_TypK0_Mag7.29,"hms_tuple(h=12.0, m=17.0, s=12.448739674374139)","dms_tuple(d=-26.0, m=-37.0, s=-46.26906484734576)",184.30187,12.286791,-26.629519
59706,106817,,12.282877,0.35212,265.252,0.0,7.88,0.762,K0,1.027,Vir,43.172,265,629.299802346522,HD106817_TypK0_Mag7.88,"hms_tuple(h=12.0, m=17.0, s=16.914213649169625)","dms_tuple(d=0.0, m=19.0, s=15.73451097144293)",184.320476,12.288032,0.321037
59736,106884,,12.291551,53.191331,105.7082,-41.0,5.8,0.679,K6III,1.33,UMa,46.602,54,100.42683221252334,HD106884_TypK6_Mag5.8,"hms_tuple(h=12.0, m=18.0, s=0.5331536479656052)","dms_tuple(d=53.0, m=9.0, s=36.64446909004994)",184.502221,12.300148,53.160179
59746,106866,,12.29297,-40.004447,371.7472,0.0,7.21,-0.641,K3III,1.484,Cen,157.181,159,348.44088743422355,HD106866_TypK3_Mag7.21,"hms_tuple(h=12.0, m=17.0, s=58.92868594985245)","dms_tuple(d=-40.0, m=-2.0, s=-7.747842793672817)",184.495536,12.299702,-40.035486
59757,106926,,12.295628,15.1447,175.4386,-42.0,6.36,0.139,K4III,1.384,Com,76.63,83,164.59960755259254,HD106926_TypK4_Mag6.36,"hms_tuple(h=12.0, m=18.0, s=3.4823828374887)","dms_tuple(d=15.0, m=6.0, s=48.97283912182942)",184.51451,12.300967,15.113604
59760,106923,,12.296138,-36.333977,359.7122,0.0,7.96,0.18,K2/K3III,1.37,Cen,73.79,282,675.323313533301,HD106923_TypK2_Mag7.96,"hms_tuple(h=12.0, m=18.0, s=9.141306374013851)","dms_tuple(d=-36.0, m=-21.0, s=-54.075344377425836)",184.538089,12.302539,-36.365021
59765,106920,,12.296398,-28.271409,188.6792,0.0,7.64,1.261,K0III,0.966,Hya,27.265,221,509.2079239683959,HD106920_TypK0_Mag7.64,"hms_tuple(h=12.0, m=18.0, s=8.109041765879681)","dms_tuple(d=-28.0, m=-18.0, s=-8.867698276817464)",184.533788,12.302253,-28.302463
59779,106932,,12.298573,-16.952745,152.6718,0.0,7.89,1.971,K0III,1.133,Crv,14.178,267,634.876663483802,HD106932_TypK0_Mag7.89,"hms_tuple(h=12.0, m=18.0, s=14.265736837122205)","dms_tuple(d=-16.0, m=-59.0, s=-1.7210738732322284)",184.559441,12.303963,-16.983811
59818,106993,,12.306217,-39.271285,216.9197,0.0,7.92,1.239,K0III,1.003,Cen,27.823,273,651.9055358919003,HD106993_TypK0_Mag7.92,"hms_tuple(h=12.0, m=18.0, s=46.3620453487313)","dms_tuple(d=-39.0, m=-18.0, s=-8.368699097381409)",184.693175,12.312878,-39.302325
59828,107035,,12.30767,8.064974,215.5172,0.0,7.27,0.603,K0,1.039,Vir,49.98,166,367.38356293404297,HD107035_TypK0_Mag7.27,"hms_tuple(h=12.0, m=18.0, s=46.35265089772858)","dms_tuple(d=8.0, m=2.0, s=1.983454387945045)",184.693136,12.312876,8.033884
59836,107036,,12.309564,-3.022272,217.3913,0.0,7.97,1.284,K2,1.024,Vir,26.693,284,681.3080354866522,HD107036_TypK2_Mag7.97,"hms_tuple(h=12.0, m=18.0, s=53.01350351965411)","dms_tuple(d=-3.0, m=-3.0, s=-12.065618318736675)",184.72089,12.314726,-3.053352
59868,107155,,12.315894,65.367318,100000.0,0.0,7.7,-12.3,K5,1.56,Dra,7244359.601,231,536.8905548349917,HD107155_TypK5_Mag7.7,"hms_tuple(h=12.0, m=19.0, s=41.68762106833043)","dms_tuple(d=65.0, m=20.0, s=10.03934432923188)",184.923698,12.328247,65.336122
59873,107106,,12.316545,-33.292223,369.0037,0.0,7.75,-0.085,K0III,0.98,Hya,94.189,240,561.1056035680328,HD107106_TypK0_Mag7.75,"hms_tuple(h=12.0, m=19.0, s=21.770082066286847)","dms_tuple(d=-33.0, m=-19.0, s=-23.775756018833363)",184.840709,12.322714,-33.323271
59876,107117,,12.316932,1.165971,558.6592,0.0,7.62,-1.116,K0,0.972,Vir,243.445,217,500.3012827613783,HD107117_TypK0_Mag7.62,"hms_tuple(h=12.0, m=19.0, s=19.515563199146015)","dms_tuple(d=1.0, m=8.0, s=5.595442702841709)",184.831315,12.322088,1.134888
59888,107158,,12.318459,40.312787,195.6947,0.0,7.16,0.702,K0IIICN...,1.0,CVn,45.625,153,333.40358783117154,HD107158_TypK0_Mag7.16,"hms_tuple(h=12.0, m=19.0, s=30.77711720647386)","dms_tuple(d=40.0, m=16.0, s=53.97758791603394)",184.878238,12.325216,40.28166
59901,107149,,12.321893,-16.273863,362.3188,14.0,7.33,-0.465,K5III,1.615,Crv,133.66,174,387.3560399526628,HD107149_TypK5_Mag7.33,"hms_tuple(h=12.0, m=19.0, s=38.14912747551901)","dms_tuple(d=-16.0, m=-18.0, s=-17.74829816763031)",184.908955,12.327264,-16.30493
59903,107161,,12.322276,-8.914658,192.6782,-11.7,6.84,0.416,K0III,1.094,Vir,59.375,120,251.39328881580803,HD107161_TypK0_Mag6.84,"hms_tuple(h=12.0, m=19.0, s=38.978824741239606)","dms_tuple(d=-8.0, m=-56.0, s=-44.63567201210466)",184.912412,12.327494,-8.945732
59904,107170,,12.322287,14.541639,207.4689,25.4,6.52,-0.065,K0,1.119,Com,92.47,94,189.555805541093,HD107170_TypK0_Mag6.52,"hms_tuple(h=12.0, m=19.0, s=39.40135721235677)","dms_tuple(d=14.0, m=30.0, s=37.955354204868286)",184.914172,12.327611,14.510543
59935,107238,,12.329826,6.041177,163.6661,0.0,7.72,1.65,K0,1.113,Vir,19.055,234,546.4485785781236,HD107238_TypK0_Mag7.72,"hms_tuple(h=12.0, m=20.0, s=6.03288365460557)","dms_tuple(d=6.0, m=0.0, s=36.320989750279864)",185.025137,12.335009,6.010089
59947,107246,,12.332022,-26.736931,215.9827,0.0,6.6,-0.072,K2III,1.6,Hya,93.068,100,203.41887002054995,HD107246_TypK2_Mag6.6,"hms_tuple(h=12.0, m=20.0, s=16.063185583713846)","dms_tuple(d=-26.0, m=-46.0, s=-4.753296147019057)",185.06693,12.337795,-26.767987
59951,107260,,12.332568,-15.062722,225.2252,0.0,7.94,1.177,K0III,1.071,Crv,29.458,277,663.5111201850515,HD107260_TypK0_Mag7.94,"hms_tuple(h=12.0, m=20.0, s=16.464588971918914)","dms_tuple(d=-15.0, m=-5.0, s=-37.64498212099028)",185.068602,12.337907,-15.09379
59961,107528,,12.33422,83.373995,625.0,0.0,7.84,-1.139,K0,1.069,Cam,248.657,257,607.4779541357369,HD107528_TypK0_Mag7.84,"hms_tuple(h=12.0, m=22.0, s=43.25755098279231)","dms_tuple(d=83.0, m=20.0, s=32.87642542146614)",185.68024,12.378683,83.342466
59965,107288,,12.334683,13.855053,143.2665,8.7,6.94,1.159,K0,1.08,Com,29.95,129,274.581557295345,HD107288_TypK0_Mag6.94,"hms_tuple(h=12.0, m=20.0, s=23.96906185810792)","dms_tuple(d=13.0, m=49.0, s=26.24814827150871)",185.099871,12.339991,13.823958
59969,107305,,12.335581,9.892465,298.5075,0.0,7.6,0.225,K0,1.35,Vir,70.795,214,491.5504291096121,HD107305_TypK0_Mag7.6,"hms_tuple(h=12.0, m=20.0, s=26.926609602218576)","dms_tuple(d=9.0, m=51.0, s=40.94491483408845)",185.112194,12.340813,9.861374
59972,107295,,12.336326,-22.1757,118.3432,-1.0,5.94,0.574,K0III+...,0.824,Crv,51.333,60,113.63039640648289,HD107295_TypK0_Mag5.94,"hms_tuple(h=12.0, m=20.0, s=30.81702440408094)","dms_tuple(d=-22.0, m=-12.0, s=-24.33976492071139)",185.128404,12.341894,-22.206761
59976,107341,,12.337086,37.902134,165.2893,2.6,6.73,0.639,K1III,1.0,CVn,48.35,110,228.14146549859603,HD107341_TypK1_Mag6.73,"hms_tuple(h=12.0, m=20.0, s=37.017135343906915)","dms_tuple(d=37.0, m=52.0, s=15.639905870078792)",185.154238,12.343616,37.871011
59982,107309,,12.338019,-4.510285,212.766,0.0,7.16,0.52,K0,1.118,Vir,53.951,153,333.40358783117154,HD107309_TypK0_Mag7.16,"hms_tuple(h=12.0, m=20.0, s=35.48356595394608)","dms_tuple(d=-4.0, m=-32.0, s=-28.9075188639589)",185.147848,12.34319,-4.541363
59985,107325,,12.3388,26.619482,49.3583,-13.0,5.52,2.053,K2III-IV,1.091,Com,13.146,43,78.44409339414062,HD107325_TypK2_Mag5.52,"hms_tuple(h=12.0, m=20.0, s=40.43127302537073)","dms_tuple(d=26.0, m=35.0, s=18.144760249987257)",185.168464,12.344564,26.588374
59987,107328,,12.339161,3.312574,94.4287,36.0,4.97,0.094,K1III,1.172,Vir,79.873,28,48.285083296592646,HD107328_TypK1_Mag4.97,"hms_tuple(h=12.0, m=20.0, s=39.56679863364556)","dms_tuple(d=3.0, m=16.0, s=53.359194875935714)",185.164862,12.344324,3.281489
60024,107415,,12.346866,15.540988,120.6273,-21.8,6.47,1.063,K0,1.025,Com,32.719,90,181.37534353960828,HD107415_TypK0_Mag6.47,"hms_tuple(h=12.0, m=21.0, s=7.9756168586763465)","dms_tuple(d=15.0, m=30.0, s=35.60824271212866)",185.283232,12.352215,15.509891
60026,107465,,12.347461,57.864118,194.9318,-43.0,5.54,-0.909,K5III,1.452,UMa,201.187,44,79.84059869753548,HD107465_TypK5_Mag5.54,"hms_tuple(h=12.0, m=21.0, s=25.7151636277095)","dms_tuple(d=57.0, m=49.0, s=58.629737096058534)",185.357147,12.357143,57.832953
60035,107418,,12.348809,-13.565724,61.6903,13.0,5.14,1.189,K0III,1.048,Crv,29.134,32,56.098732398835686,HD107418_TypK0_Mag5.14,"hms_tuple(h=12.0, m=21.0, s=14.804186063834521)","dms_tuple(d=-13.0, m=-35.0, s=-48.45741055544508)",185.311684,12.354112,-13.596794
60044,107469,,12.350946,25.031657,49.1159,25.3,7.31,3.854,K0V,0.88,Com,2.503,171,380.5807304870462,HD107469_TypK0_Mag7.31,"hms_tuple(h=12.0, m=21.0, s=23.880770745085442)","dms_tuple(d=25.0, m=0.0, s=1.981181565311374)",185.349503,12.356634,25.00055
60054,107484,,12.352804,41.483032,246.3054,0.0,7.72,0.763,K0IIICN,1.163,CVn,43.132,234,546.4485785781236,HD107484_TypK0_Mag7.72,"hms_tuple(h=12.0, m=21.0, s=34.85282212636221)","dms_tuple(d=41.0, m=27.0, s=6.852879468864899)",185.39522,12.359681,41.451904
60058,107486,,12.353095,34.686677,189.7533,-19.0,7.13,0.739,K1III,1.078,CVn,44.096,149,324.6945236416619,HD107486_TypK1_Mag7.13,"hms_tuple(h=12.0, m=21.0, s=33.7010267717433)","dms_tuple(d=34.0, m=39.0, s=20.01092945506059)",185.390421,12.359361,34.655559
60062,107474,,12.353717,-9.549255,255.7545,0.0,7.66,0.621,K0,1.067,Vir,49.159,224,518.2731261472211,HD107474_TypK0_Mag7.66,"hms_tuple(h=12.0, m=21.0, s=32.200389300325014)","dms_tuple(d=-9.0, m=-34.0, s=-49.18273645528316)",185.384168,12.358945,-9.580329
60067,107475,,12.354514,-26.732471,421.9409,0.0,7.57,-0.556,K2III,1.308,Hya,145.345,209,478.71030262103807,HD107475_TypK2_Mag7.57,"hms_tuple(h=12.0, m=21.0, s=37.03356957318974)","dms_tuple(d=-26.0, m=-45.0, s=-48.69731448621195)",185.404307,12.360287,-26.763527
60089,107492,,12.359052,-44.268416,427.3504,0.0,7.58,-0.574,K1III+...,1.008,Cen,147.775,211,482.9526381068404,HD107492_TypK1_Mag7.58,"hms_tuple(h=12.0, m=21.0, s=58.51530042165592)","dms_tuple(d=-44.0, m=-17.0, s=-58.01075914219382)",185.493814,12.366254,-44.299447
60097,107538,,12.361549,-22.888631,276.2431,0.0,7.71,0.504,K2/K3III,1.306,Crv,54.752,233,541.648484297334,HD107538_TypK2_Mag7.71,"hms_tuple(h=12.0, m=22.0, s=1.7237218148213174)","dms_tuple(d=-22.0, m=-55.0, s=-10.888624418132054)",185.507182,12.367145,-22.919691
60112,107572,,12.364198,-4.386404,523.5602,0.0,7.34,-1.255,K5,1.564,Vir,276.694,175,390.78879304975095,HD107572_TypK5_Mag7.34,"hms_tuple(h=12.0, m=22.0, s=9.724813144243)","dms_tuple(d=-4.0, m=-25.0, s=-2.9363274366357217)",185.54052,12.369368,-4.417482
60119,107610,,12.365629,47.182202,97.561,0.0,6.33,1.384,K2III,1.115,CVn,24.344,81,160.2999881121757,HD107610_TypK2_Mag6.33,"hms_tuple(h=12.0, m=22.0, s=23.550989035058763)","dms_tuple(d=47.0, m=9.0, s=3.828288655933534)",185.598129,12.373209,47.151063
60125,107634,,12.367058,33.090701,198.4127,0.0,7.48,0.992,K0IIIw...,1.04,Com,34.93,195,442.16754115556887,HD107634_TypK0_Mag7.48,"hms_tuple(h=12.0, m=22.0, s=23.55012253974806)","dms_tuple(d=33.0, m=3.0, s=34.504916956298075)",185.598126,12.373208,33.059585
60152,107642,,12.371805,-15.555406,225.2252,10.3,6.54,-0.223,K0/K1III,1.238,Crv,106.955,95,192.9303832342453,HD107642_TypK0_Mag6.54,"hms_tuple(h=12.0, m=22.0, s=37.763180020387495)","dms_tuple(d=-15.0, m=-35.0, s=-11.305645562236322)",185.657347,12.377156,-15.586474
60163,107661,,12.374052,-24.236586,197.2387,0.0,7.01,0.535,K2III,1.154,Crv,53.211,136,292.07456782282145,HD107661_TypK2_Mag7.01,"hms_tuple(h=12.0, m=22.0, s=46.94261966231494)","dms_tuple(d=-24.0, m=-16.0, s=-3.52136258110761)",185.695594,12.379706,-24.267645
60172,107725,,12.376221,26.621537,900.9009,-4.3,7.86,-1.913,K2III,1.356,Com,507.224,261,618.2926139519136,HD107725_TypK2_Mag7.86,"hms_tuple(h=12.0, m=22.0, s=55.14724556196484)","dms_tuple(d=26.0, m=35.0, s=25.542751826064602)",185.72978,12.381985,26.590429
60182,107743,,12.378364,20.148914,877.193,0.0,7.92,-1.795,K2,1.286,Com,454.988,273,651.9055358919003,HD107743_TypK2_Mag7.92,"hms_tuple(h=12.0, m=23.0, s=1.8728843013531105)","dms_tuple(d=20.0, m=7.0, s=4.125166591998948)",185.757804,12.383854,20.117813
60195,107792,,12.38045,60.104721,510.2041,0.0,7.69,-0.849,K0,1.365,UMa,190.371,229,532.1744198083834,HD107792_TypK0_Mag7.69,"hms_tuple(h=12.0, m=23.0, s=26.81620972954704)","dms_tuple(d=60.0, m=4.0, s=24.77289127304573)",185.861734,12.390782,60.073548
60211,107756,,12.38336,-24.871218,150.1502,0.0,6.82,0.937,K0III,1.063,Crv,36.745,118,246.99612663521023,HD107756_TypK0_Mag6.82,"hms_tuple(h=12.0, m=23.0, s=20.55483714373139)","dms_tuple(d=-24.0, m=-54.0, s=-8.194046765698317)",185.835645,12.389043,-24.902276
60221,107780,,12.385983,-7.299125,320.5128,0.0,6.96,-0.569,K0,0.98,Vir,147.096,131,279.4698106282087,HD107780_TypK0_Mag6.96,"hms_tuple(h=12.0, m=23.0, s=28.248430092135806)","dms_tuple(d=-7.0, m=-19.0, s=-48.722276375848)",185.867702,12.39118,-7.330201
60232,107794,,12.387602,-4.974503,121.6545,0.0,6.47,1.044,K0,1.189,Vir,33.297,90,181.37534353960828,HD107794_TypK0_Mag6.47,"hms_tuple(h=12.0, m=23.0, s=33.99496488310419)","dms_tuple(d=-5.0, m=-0.0, s=-20.090786543591577)",185.891646,12.392776,-5.005581
60234,107795,,12.387869,-9.771349,324.6753,0.0,7.64,0.083,K0,1.103,Vir,80.686,221,509.2079239683959,HD107795_TypK0_Mag7.64,"hms_tuple(h=12.0, m=23.0, s=35.160051414873976)","dms_tuple(d=-9.0, m=-48.0, s=-8.720387200136486)",185.8965,12.3931,-9.802422
60239,107815,,12.38933,-24.840669,101.5228,-2.0,5.66,0.627,K1III,1.153,Crv,48.888,48,88.75748872831454,HD107815_TypK1_Mag5.66,"hms_tuple(h=12.0, m=23.0, s=42.041777335106616)","dms_tuple(d=-24.0, m=-52.0, s=-18.217768456065926)",185.925174,12.395012,-24.871727
60253,107854,,12.39166,24.593255,192.3077,-0.4,7.4,0.98,K0IIIw...,1.064,Com,35.318,184,412.0336743557815,HD107854_TypK0_Mag7.4,"hms_tuple(h=12.0, m=23.0, s=50.378969520078414)","dms_tuple(d=24.0, m=33.0, s=43.73572495260845)",185.959912,12.397327,24.562149
60270,107844,,12.394345,-20.088102,68.4932,0.0,7.87,3.692,K1V,0.898,Crv,2.905,263,623.771929275639,HD107844_TypK1_Mag7.87,"hms_tuple(h=12.0, m=23.0, s=59.40465521292609)","dms_tuple(d=-20.0, m=-7.0, s=-8.994834883428666)",185.997519,12.399835,-20.119165
60281,107869,,12.396619,-30.335415,229.3578,67.7,6.39,-0.413,K5III,1.572,Hya,127.409,85,169.01455281149524,HD107869_TypK5_Mag6.39,"hms_tuple(h=12.0, m=24.0, s=9.335720321999332)","dms_tuple(d=-30.0, m=-21.0, s=-59.28039394851879)",186.038899,12.402593,-30.366467
60287,107879,,12.397971,-19.225598,243.309,0.0,7.45,0.519,K0III,1.071,Crv,54.001,191,430.6173790127683,HD107879_TypK0_Mag7.45,"hms_tuple(h=12.0, m=24.0, s=12.352090322839473)","dms_tuple(d=-19.0, m=-15.0, s=-23.98362422234186)",186.051467,12.403431,-19.256662
60331,107955,,12.406008,-10.475111,157.9779,0.0,7.43,1.437,K0,0.973,Vir,23.185,188,423.08537820947436,HD107955_TypK0_Mag7.43,"hms_tuple(h=12.0, m=24.0, s=40.50192608358984)","dms_tuple(d=-10.0, m=-30.0, s=-22.261206241606146)",186.168758,12.411251,-10.506184
60346,107990,,12.409053,4.33117,282.4859,0.0,7.96,0.705,K0,0.993,Vir,45.499,282,675.323313533301,HD107990_TypK0_Mag7.96,"hms_tuple(h=12.0, m=24.0, s=51.19990656859116)","dms_tuple(d=4.0, m=18.0, s=0.3014411834059416)",186.213333,12.414222,4.300084
60352,108020,,12.410595,41.332359,273.9726,0.0,7.21,0.021,K2IIICN...,1.313,CVn,85.428,159,348.44088743422355,HD108020_TypK2_Mag7.21,"hms_tuple(h=12.0, m=25.0, s=2.8431351749041767)","dms_tuple(d=41.0, m=18.0, s=4.4309566301035375)",186.261846,12.417456,41.301231
